
Creation Date,Purchase Date,Fiscal Year,LPA Number,Purchase Order Number,Requisition Number,Acquisition Type,Sub-Acquisition Type,Acquisition Method,Sub-Acquisition Method,Department Name,Supplier Code,Supplier Name,Supplier Qualifications,Supplier Zip Code,CalCard,Item Name,Item Description,Quantity,Unit Price,Total Price,Classification Codes,Normalized UNSPSC,Commodity Title,Class,Class Title,Family,Family Title,Segment,Segment Title,Location
06/06/2013,06/06/2013,2012-2013,,8792,,NON-IT Goods,,SB/DVBE Option,,California Technology Agency,1531900,Pacific Metal Products,CA-MB CA-SB,92069,NO,Brackets for Enclosures,brackets,200,$6.50,$1300.00,31162502,31162502,Angle brackets,31162500,Brackets and braces,31160000,Hardware,31000000,Manufacturing Components and Supplies,"92069
(33.159828, -117.157041)"
05/13/2013,05/13/2013,2012-2013,,3169616,,NON-IT Goods,,Services are specifically exempt by statute,,"General Services, Department of",1013538,XPEDX,,95814,NO,"OXYDRY-34C ANIT-OFFSET SPRAY POWDER, Item # 5255092, for the 6 Color Press, Atte","OXYDRY-34C ANIT-OFFSET SPRAY POWDER, Item # 5255092, for the 6 Color
Press, Attention Greg Ranin",1,$68.50,$68.50,45101507,45101507,Printing presses,45101500,Printing machinery and equipment,45100000,Printing and publishing equipment,45000000,Printing and Photographic and Audio and Visual Equipment and Supplies,"95814
(38.580427, -121.494396)"
05/15/2013,05/15/2013,2012-2013,7-08-70-13,4500180902,,IT Goods,,WSCA/Coop,,Correctional Health Care Services,1001840,Cisco Systems Inc.,,95134,NO,Various Cisco Equipment,Various Cisco Equipment,1,$3255.47,$3255.47,43211501,43211501,Computer servers,43211500,Computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications,"95134
(37.410635, -121.940949)"
05/22/2013,05/22/2013,2012-2013,,PO222718,,NON-IT Goods,,Informal Competitive,,"Fish and Wildlife, Department of",1754237,VECTRONIC Aerospace GmbH,,,NO,Set up fee,Set Up Fee,20,$53.20,$1064.00,76122405,76122405,Labor fee,76122400,Refuse disposal and treatment fees,76120000,Refuse disposal and treatment,76000000,Industrial Cleaning Services,
06/07/2013,04/22/2013,2012-2013,1-13-84-14,CC12-070,,NON-IT Goods,,Statewide Contract,,Student Aid Commission,1015494,MTM RECOGNITION,,61356,YES,CC12-070,Womans Medallion Dial Watch for 25 yr. Service.,1,$0.00,$0.00,54111501,54111501,Wrist watches,54111500,Watches,54110000,Timepieces,54000000,Timepieces and Jewelry and Gemstone Products,"61356
(41.380137, -89.428418)"
05/15/2013,05/15/2013,2012-2013,,PO422669,,NON-IT Goods,,Fair and Reasonable,,"Fish and Wildlife, Department of",1746794,BACKCOUNTRY.COM,,,NO,katadyn hiker water microfilter,water microfilter,6,$59.50,$357.00,49121510,49121510,Drink coolers,49121500,Camping and outdoor equipment,49120000,Camping and outdoor equipment and accessories,49000000,Sports and Recreational Equipment and Supplies and Accessories,
05/28/2013,05/28/2013,2012-2013,1-09-75-41B,C391892,,NON-IT Goods,,Statewide Contract,,Employment Development Department,56613,STAY SAFE SUPPLY,CA-DVBE,95762,NO,Paper,Paper,79,$298.00,$23542.00,14111507,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,"95762
(38.682162, -121.064452)"
05/01/2013,08/10/2012,2012-2013,1-12-89-65,12-506-0101,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,"FISH, POLLOCK RAW N/B","FISH, POLLOCK RAW N/B",1350,$2.14,$2889.00,50121537,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,"92809
(33.865826, -117.744572)"
05/31/2013,05/31/2013,2012-2013,B27160,W1661,,IT Goods,,WSCA/Coop,,"Justice, Department of",1494080,Dell Marketing L.P.,,78682,NO,warranty,Power Vault TL400 - Contract End Date 1/15/14,1,$3756.73,$3756.73,81111818,81111818,Third party warranty service,81111800,System and system component administration services,81110000,Computer services,81000000,Engineering and Research and Technology Based Services,"78682
(30.486452, -97.674718)"
06/26/2013,05/22/2013,2012-2013,,CFF 4897,,NON-IT Goods,,Informal Competitive,,Children and Families Commission,1378200,"American Commodities, AWOB",CA-MB CA-SB,95648,NO,Document flags,Sign Here flags for documents,2,$9.44,$18.88,55121616,55121616,Self adhesive flags,55121600,Labels,55120000,Signage and accessories,55000000,Published Products,"95648
(38.900529, -121.296946)"
05/07/2013,05/07/2013,2012-2013,,4500179940,,NON-IT Goods,,Informal Competitive,,Correctional Health Care Services,7931,"ESSENTIALMED, INC. DBA MAGUR MEDICAL",CA-MB CA-SB CA-SBE,90272,NO,Medical Supplies,Medical Supplies,1,$2127.76,$2127.76,42311505,42311505,Bandages or dressings for general use,42311500,Bandages and dressings and related products,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies,"90272
(34.060998, -118.538301)"
05/08/2013,05/09/2013,2012-2013,1-09-70-01B,12000312,,IT Goods,,Statewide Contract,,"State Hospitals, Department of",1249060,Western Blue/Insight/Hewlett Packard,,95827,NO,Desktops,DeskTops - for Salinas State Hospital,1,$40025.00,$40025.00,43211507,43211507,Desktop computers,43211500,Computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications,"95827
(38.563097, -121.328511)"
12/04/2013,,2013-2014,,REQ0011742,REQ0011742,IT Goods,,SB/DVBE Option,,"Consumer Affairs, Department of",10742,CIRRUS ENVIRONMENTAL INC,CA-DVBE CA-SBE CDVBE SB SDVOSB,93456,NO,EMC Networker Software - Protect and backup Renewal,EMC Networker Software - Protect and backup Renewal,1,$7143.00,$7143.00,,,,,,,,,,"93456
(34.931438, -120.434824)"
05/14/2013,05/14/2013,2012-2013,,W1624,,NON-IT Goods,,Informal Competitive,,"Justice, Department of",1741221,"AEX, LLC",,,NO,tactical training equipment,Thunder B shocker player package,3,$35.99,$107.97,92101502,92101502,Special weapons and tactics SWAT or riot teams,92101500,Police services,92100000,Public order and safety,92000000,National Defense and Public Order and Security and Safety Services,
05/14/2013,05/14/2013,2012-2013,B27161,PO-2660-221300001038,,IT Goods,,WSCA/Coop,,"Transportation, Department of",1752874,EMC,,,NO,EMC STORAGE,EMC STORAGE,1,$43873.71,$43873.71,43211501,43211501,Computer servers,43211500,Computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications,
05/23/2013,05/23/2013,2012-2013,,4500198185,,NON-IT Goods,,SB/DVBE Option,,"Water Resources, Department of",4726,"EXPRESS Office Products, Inc.",CA-SB,95742,NO,"PENCIL,MECH,0.7MM,BLK","PENCIL,MECH,0.7MM,BLK",576,$2.73,$1572.48,44121705,44121705,Mechanical pencils,44121700,Writing instruments,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,"95742
(38.585855, -121.217204)"
05/02/2013,05/02/2013,2012-2013,,4500179334,,NON-IT Goods,,Informal Competitive,,Correctional Health Care Services,1763613,"Bay Medical Co., Inc",CA-SB CA-SBE,,NO,Medical Supplies,"pads
 bags
 cold packs",1,$2028.71,$2028.71,"42132101
44102911",42132101,Hospital underpads,42132100,Hospital housekeeping textiles,42130000,Medical apparel and textiles,42000000,Medical Equipment and Accessories and Supplies,
05/07/2013,04/10/2013,2012-2013,,50017194,,NON-IT Goods,,Informal Competitive,,"Pesticide Regulation, Department of",1742863,Alibris,,,YES,Applied longitudinal analysis,book,1,$84.54,$84.54,55101524,55101524,Reference books,55101500,Printed publications,55100000,Printed media,55000000,Published Products,
05/30/2013,05/30/2013,2012-2013,,3169974,,NON-IT Goods,,SB/DVBE Option,,"General Services, Department of",27292,"All Business Machines, Inc.",CA-DVBE CA-SBE CDVBE,95818,NO,maint. equip.,maint. equipment,1,$5160.83,$5160.83,26121536,26121536,Extension cord,26121500,Electrical wire,26120000,Electrical wire and cable and harness,26000000,Power Generation and Distribution Machinery and Accessories,"95818
(38.557002, -121.494485)"
05/08/2013,05/08/2013,2012-2013,,8636,,NON-IT Goods,,SB/DVBE Option,,California Technology Agency,2319,Burkett's Office Supplies,CA-SB CA-SBE,95828,NO,"6-Drawer Card Cabinet with Lock, number: TNN CF669SD, TENNSCO",6-drawer card cabinet,1,$874.38,$874.38,30161801,30161801,Cabinets,30161800,Cabinetry,30160000,Interior finishing materials,30000000,Structures and Building and Construction and Manufacturing Components and Supplies,"95828
(38.484836, -121.399547)"
06/06/2013,05/30/2013,2012-2013,,P2810ASR,,NON-IT Goods,,Fair and Reasonable,,"Conservation Corps, California",1752444,GRAINGER,,,NO,BLEACH,BLEACH,10,$9.57,$95.70,47131807,47131807,Bleaches,47131800,Cleaning and disinfecting solutions,47130000,Cleaning and janitorial supplies,47000000,Cleaning Equipment and Supplies,
05/09/2013,05/15/2012,2012-2013,,DRR11047,,NON-IT Services,Consulting Services,Formal Competitive,,"Resources Recycle and Recovery, Department of",1741263,The Loreti Group,,,NO,Review Panel A,"Amendment 1 adds $4,620 dollars for additional hours being spent on each
review step, which is a result of high stakeholder involvement, as
required by SB546.",1,$4620.00,$4620.00,76122302,76122302,Recycling of used oil,76122300,Recycling services,76120000,Refuse disposal and treatment,76000000,Industrial Cleaning Services,
05/16/2013,05/16/2013,2012-2013,,4500181116,,NON-IT Goods,,Informal Competitive,,Correctional Health Care Services,1763613,"Bay Medical Co., Inc",CA-SB CA-SBE,,NO,Suture Prolene,Suture Prolene,1,$1583.80,$1583.80,42292904,42292904,Surgical suture or wire passers or related products,42292900,Suture and surgical tissue closure instruments and related products,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies,
06/06/2013,05/30/2013,2012-2013,,P2810ASR,,NON-IT Goods,,Fair and Reasonable,,"Conservation Corps, California",1752444,GRAINGER,,,NO,WHEELBARROW,WHEELBARROW,8,$155.32,$1242.56,27111712,27111712,Pullers,27111700,Wrenches and drivers,27110000,Hand tools,27000000,Tools and General Machinery,
05/16/2013,01/01/2013,2012-2013,,12C061024,,NON-IT Services,Agreements with other governmental entities and public universities,Services are specifically exempt by statute,,"Highway Patrol, California",1021848,Monrovia High School,,91016,NO,EVERY 15 MINUTES,EVERY 15 MINUTES FOR MONROVIA HIGH SCHOOL,1,$9999.99,$9999.99,86101714,86101714,Law enforcement vocational training services,86101700,Non scientific vocational training services,86100000,Vocational training,86000000,Education and Training Services,"91016
(34.146987, -117.999414)"
05/20/2013,05/20/2013,2012-2013,4-98-01-0019F,P1201011,,NON-IT Goods,,CMAS,,Franchise Tax Board,1000533,Western Contract Furnishers,CA-SB CA-SBE,95742,NO,modular furniture,modular furniture,1,$4158.89,$4158.89,56101711,56101711,Modular furniture connectors,56101700,Office furniture,56100000,Accommodation furniture,56000000,Furniture and Furnishings,"95742
(38.585855, -121.217204)"
05/28/2013,05/22/2013,2012-2013,,4500181876,,NON-IT Goods,,Informal Competitive,,"Corrections and Rehabilitation, Department of",50613,US Control Group Inc,CA-DVBE CA-MB CA-SB CA-SBE CDVBE,90213,NO,ICE MAKER,ICE MAKER,1,$29240.00,$29240.00,24131901,24131901,Ice cube makers,24131900,Ice makers,24130000,Industrial refrigeration,24000000,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,"90213
(34.080294, -118.404679)"
09/09/2013,08/24/2013,2013-2014,,2ui3e070,,NON-IT Services,Emergency Contract,Emergency Purchase,,"Forestry and Fire Protection, Department of",1046658,Tower Tech Inc.,,95722,NO,portable air traffic control tower,portable air traffic control tower,1,$52450.00,$52450.00,78141807,78141807,,,,,,,,"95722
(39.00233, -121.028281)"
06/11/2013,,2012-2013,,REQ0010193,REQ0010193,NON-IT Goods,,Informal Competitive,,"Consumer Affairs, Department of",1009556,Proforce Law Enforcement,CA-SBE,92821,NO,SFL 328 BELT HLST PLN BLK LH,SFL 328 BELT HLST PLN BLK LH,3,$35.56,$106.68,,,,,,,,,,"92821
(33.924795, -117.890559)"
10/21/2014,10/21/2014,2014-2015,,94-64-7531,,IT Goods,,SB/DVBE Option,,"Industrial Relations, Department of",26068,Granite Data Solutions,CA-DVBE CA-SB CDVBE DVBE12324 SB,95610,NO,TOAD License,TOAD license to maintain support application at DIR.,1,$13265.00,$13265.00,43231512,43231512,License management software,43231500,Business function specific software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications,"95610
(38.69507, -121.271144)"
06/12/2013,06/12/2013,2012-2013,,GP130008,,NON-IT Goods,,SB/DVBE Option,,"Child Support Services, Department of",14995,"Horizon Business Solutions, Inc.",CA-MB CA-SB CA-SBE,95361,NO,"Toner Cartridge, HP650A, LaserJet, 15000 Page Yield, Yellow (for CP5525xh printe","Toner Cartridge, HP650A, LaserJet, 15000 Page Yield, Yellow (for
CP5525xh printer)",10,$340.71,$3407.10,"44103103
44103120",44103103,Printer or facsimile toner,44103100,Printer and facsimile and photocopier supplies,44100000,Office machines and their supplies and accessories,44000000,Office Equipment and Accessories and Supplies,"95361
(37.777713, -120.822846)"
05/22/2015,05/14/2015,2014-2015,,P1480015,,NON-IT Services,"UC, CSU, Community Colleges, and foundations / auxiliaries",Services are specifically exempt by statute,,"Fish and Wildlife, Department of",6181,HSU SPONSORED PROGRAMS FOUNDATION,,95521,NO,Contract,Townsend's Big-Eared Bat Statewide Assessment,1,$129799.00,$129799.00,"77111507
93141604",77111507,Endangered species protection services,77111500,Environmental safety services,77110000,Environmental protection,77000000,Environmental Services,"95521
(40.870674, -124.074669)"
06/10/2015,06/10/2015,2014-2015,1-09-70-03C,14-CD-1053,,IT Goods,,Statewide Contract,,"Public Defender, State",1087660,Technology Integration Group,,95814,NO,computer servers,computer servers,1,$15213.96,$15213.96,43211501,43211501,Computer servers,43211500,Computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications,"95814
(38.580427, -121.494396)"
12/04/2013,,2013-2014,,REQ0011718,REQ0011718,IT Goods,,Informal Competitive,,"Consumer Affairs, Department of",30811,T3 Toner LLC,CA-MB CA-SB CA-SBE SB,95742,NO,Xerox BR 4110 1-SD YLD Black Toner,Twenty (20) Xerox BR 4110-1 SD YLD Black Toner,20,$99.00,$1980.00,44103105,44103105,Ink cartridges,44103100,Printer and facsimile and photocopier supplies,44100000,Office machines and their supplies and accessories,44000000,Office Equipment and Accessories and Supplies,"95742
(38.585855, -121.217204)"
03/04/2013,02/21/2013,2012-2013,,12-G0337,,NON-IT Goods,,Fair and Reasonable,,"Pesticide Regulation, Department of",30543,OFFICE SUPPLIES CO,CA-MB CA-SB,91502,NO,Binder Clips,binder clips,10,$0.32,$3.20,44122105,44122105,Binder or bulldog clips,44122100,Fastening supplies,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,"91502
(34.177773, -118.310063)"
05/13/2014,,2013-2014,,REQ0012827,REQ0012827,NON-IT Goods,,Informal Competitive,,"Consumer Affairs, Department of",9621,Pacific Copier & Computer,CA-MB CA-SB,95812-1433,NO,Holster,"Blackhawk-Serpa Concealment Holster Right Hand Matte Finish-For Glock
27- Gen 4",3,$34.95,$104.85,46101801,46101801,Gun cases,46101800,Arms and ammunition accessories,46100000,Light weapons and ammunition,46000000,Defense and Law Enforcement and Security and Safety Equipment and Supplies,"95812-1433
(38.582087, -121.50012)"
05/06/2015,05/06/2015,2014-2015,,CF140899,,IT Goods,,Informal Competitive,,"Forestry and Fire Protection, Department of",3958,Delphin Computer Supply,CA-MB CA-SB,90706,NO,HP officejet Pro 8610 e-all-in-one Printer,Pritner,1,$148.00,$148.00,43212104,43212104,Inkjet printers,43212100,Computer printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications,"90706
(33.88777, -118.127923)"
06/25/2013,06/25/2013,2012-2013,,12csm27,,NON-IT Goods,,Fair and Reasonable,,"State Mandates, Commission on",1001441,More Prepared,CA-MB CA-SB CA-SBE,90267,NO,20 Person Office Survival Kit,Office survival kit,1,$259.00,$259.00,"42171919
42172001",42171919,Emergency medical services evacuation bags or liners,42171900,Emergency medical services storage cases and bags,42170000,Emergency and field medical services products,42000000,Medical Equipment and Accessories and Supplies,"90267
(33.885092, -118.40971)"
09/19/2013,09/19/2013,2013-2014,1-11-89-58,4500199720,,NON-IT Goods,,Statewide Contract,,"Corrections and Rehabilitation, Department of",1729526,ABC Ventures LLC,CA-SB,94583,NO,Rice,Rice White,100,$26.34,$2634.00,50221101,50221101,Cereal grains,50221100,Cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,"94583
(37.755754, -121.963415)"
01/31/2013,01/29/2013,2012-2013,1-11-75-60B,220H2001,,NON-IT Goods,,Statewide Contract,,"Highway Patrol, California",8485,Midtown Stationers,CA-SB CA-SBE,94102,NO,Q7583A - Magenta Toner Cartridge,Q7583A - Magenta Toner Cartridge,1,$0.00,$0.00,44103105,44103105,Ink cartridges,44103100,Printer and facsimile and photocopier supplies,44100000,Office machines and their supplies and accessories,44000000,Office Equipment and Accessories and Supplies,"94102
(37.779168, -122.419625)"
06/28/2013,07/01/2013,2012-2013,5-08-89-15,4500188332,,NON-IT Goods,,Statewide Contract,,"Corrections and Rehabilitation, Department of",1000709,US FOODSERVICE,,,NO,food,rations food for camp inmates,1,$20000.00,$20000.00,50401824,50401824,Green beans,50401800,Beans,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,
06/07/2013,06/05/2013,2012-2013,,4500198630,,NON-IT Goods,,State Programs,Fleet,"Water Resources, Department of",1743406,Voyager Fleet Systems Inc,,,NO,Fuel for Equip. 26R075,Fuel for Equip. 26R075,1,$85.03,$85.03,78180301,78180301,Fuelling of vehicles,78180300,Transport fuelling and vehicle storage and support services,78180000,Transportation repair or maintenance services,78000000,Transportation and Storage and Mail Services,
06/25/2013,06/24/2013,2012-2013,7-11-51-02,12540064,,NON-IT Goods,,WSCA/Coop,,"State Hospitals, Department of",1001584,Grainger Industrial Supply,,95691,NO,"Towel roll, Centerpull","Towel roll, Centerpull",300,$47.84,$14352.00,14111703,14111703,Paper towels,14111700,Personal paper products,14110000,Paper products,14000000,Paper Materials and Products,"95691
(38.575311, -121.560401)"
06/13/2013,04/25/2013,2012-2013,,4PA2F109,,NON-IT Goods,,Services are specifically exempt by statute,,"Forestry and Fire Protection, Department of",1744590,Schoettler Tire,,,YES,Taxes,8% Taxes,1,$402.22,$402.22,93161605,93161605,Sales tax,93161600,Taxes other than income tax,93160000,Taxation,93000000,Politics and Civic Affairs Services,
